Benchmark,Time,CPU,Iterations,Optimization,Category
BM_NestedLoopTiled,,535.131,,-Ofast,NestedLoops
BM_NestedLoopTiled,,510.199,,-Ofast,NestedLoops
BM_NestedLoopTiled,,516.085,,-Ofast,NestedLoops
BM_NestedLoopTiled,,510.306,,-Ofast,NestedLoops
BM_NestedLoopTiled,,509.083,,-Ofast,NestedLoops
BM_NestedLoopTiled,,532.972,,-Ofast,NestedLoops
BM_NestedLoopTiled,,508.486,,-Ofast,NestedLoops
BM_NestedLoopTiled,,509.473,,-Ofast,NestedLoops
BM_NestedLoopTiled,,560.022,,-Ofast,NestedLoops
BM_NestedLoopTiled,,543.989,,-Ofast,NestedLoops
BM_NestedLoop,,1.18206,,-Ofast,NestedLoops
BM_NestedLoop,,1.14719,,-Ofast,NestedLoops
BM_NestedLoop,,1.09856,,-Ofast,NestedLoops
BM_NestedLoop,,1.12312,,-Ofast,NestedLoops
BM_NestedLoop,,1.18995,,-Ofast,NestedLoops
BM_NestedLoop,,1.10655,,-Ofast,NestedLoops
BM_NestedLoop,,1.22822,,-Ofast,NestedLoops
BM_NestedLoop,,1.13318,,-Ofast,NestedLoops
BM_NestedLoop,,1.11329,,-Ofast,NestedLoops
BM_NestedLoop,,1.10446,,-Ofast,NestedLoops
BM_NestedLoopTiled,,518.598,,-Ofast,NestedLoops
BM_NestedLoopTiled,,528.325,,-Ofast,NestedLoops
BM_NestedLoopTiled,,516.014,,-Ofast,NestedLoops
BM_NestedLoopTiled,,644.335,,-Ofast,NestedLoops
BM_NestedLoopTiled,,509.694,,-Ofast,NestedLoops
BM_NestedLoopTiled,,510.209,,-Ofast,NestedLoops
BM_NestedLoopTiled,,506.423,,-Ofast,NestedLoops
BM_NestedLoopTiled,,504.26,,-Ofast,NestedLoops
BM_NestedLoopTiled,,505.521,,-Ofast,NestedLoops
BM_NestedLoopTiled,,505.323,,-Ofast,NestedLoops
BM_LoopUnroll,,1267.92,,-O0,Loops
BM_LoopUnroll,,1211.4,,-O0,Loops
BM_LoopUnroll,,1207.29,,-O0,Loops
BM_LoopUnroll,,1241.4,,-O0,Loops
BM_LoopUnroll,,1229.48,,-O0,Loops
BM_LoopUnroll,,1300.51,,-O0,Loops
BM_LoopUnroll,,1208.82,,-O0,Loops
BM_LoopUnroll,,1232.0,,-O0,Loops
BM_LoopUnroll,,1215.38,,-O0,Loops
BM_LoopUnroll,,1242.97,,-O0,Loops
BM_LoopUnroll,,1242.56,,-O0,Loops
BM_LoopUnroll,,1224.59,,-O0,Loops
BM_LoopUnroll,,1206.21,,-O0,Loops
BM_LoopUnroll,,1228.25,,-O0,Loops
BM_LoopUnroll,,1302.4,,-O0,Loops
BM_LoopUnroll,,1202.24,,-O0,Loops
BM_LoopUnroll,,1199.53,,-O0,Loops
BM_LoopUnroll,,1199.77,,-O0,Loops
BM_LoopUnroll,,1203.89,,-O0,Loops
BM_LoopUnroll,,1207.54,,-O0,Loops
BM_LoopUnroll,,1229.38,,-O0,Loops
BM_LoopUnroll,,1211.35,,-O0,Loops
BM_LoopUnroll,,1241.87,,-O0,Loops
BM_LoopUnroll,,1324.79,,-O0,Loops
BM_LoopUnroll,,1392.01,,-O0,Loops
BM_LoopUnroll,,1205.31,,-O0,Loops
BM_LoopUnroll,,1202.42,,-O0,Loops
BM_LoopUnroll,,1199.88,,-O0,Loops
BM_LoopUnroll,,1304.05,,-O0,Loops
BM_LoopUnroll,,1289.66,,-O0,Loops
BM_LoopUnroll,,1201.56,,-O0,Loops
BM_LoopUnroll,,1211.97,,-O0,Loops
BM_LoopUnroll,,1205.81,,-O0,Loops
BM_LoopUnroll,,1210.65,,-O0,Loops
BM_LoopUnroll,,1211.51,,-O0,Loops
BM_LoopUnroll,,1198.79,,-O0,Loops
BM_LoopUnroll,,1201.15,,-O0,Loops
BM_LoopUnroll,,1199.81,,-O0,Loops
BM_LoopUnroll,,1194.89,,-O0,Loops
BM_LoopUnroll,,1213.65,,-O0,Loops
BM_LoopUnroll,,1219.57,,-O0,Loops
BM_LoopUnroll,,1202.16,,-O0,Loops
BM_LoopUnroll,,1260.72,,-O0,Loops
BM_LoopUnroll,,1191.92,,-O0,Loops
BM_LoopUnroll,,1199.76,,-O0,Loops
BM_LoopUnroll,,1197.62,,-O0,Loops
BM_LoopUnroll,,1217.32,,-O0,Loops
BM_LoopUnroll,,1589.14,,-O0,Loops
BM_LoopUnroll,,1359.95,,-O0,Loops
BM_LoopUnroll,,1341.37,,-O0,Loops
BM_LoopUnroll,,0.641161,,-O2,Loops
BM_LoopUnroll,,0.645749,,-O2,Loops
BM_LoopUnroll,,0.616281,,-O2,Loops
BM_LoopUnroll,,0.763213,,-O2,Loops
BM_LoopUnroll,,0.559418,,-O2,Loops
BM_LoopUnroll,,0.695603,,-O2,Loops
BM_LoopUnroll,,0.57286,,-O2,Loops
BM_LoopUnroll,,0.632177,,-O2,Loops
BM_LoopUnroll,,0.71645,,-O2,Loops
BM_LoopUnroll,,0.623426,,-O2,Loops
BM_LoopUnroll,,0.553031,,-O2,Loops
BM_LoopUnroll,,0.568225,,-O2,Loops
BM_LoopUnroll,,0.574643,,-O2,Loops
BM_LoopUnroll,,0.558435,,-O2,Loops
BM_LoopUnroll,,0.631356,,-O2,Loops
BM_LoopUnroll,,0.559486,,-O2,Loops
BM_LoopUnroll,,0.549708,,-O2,Loops
BM_LoopUnroll,,0.546299,,-O2,Loops
BM_LoopUnroll,,0.548154,,-O2,Loops
BM_LoopUnroll,,0.543014,,-O2,Loops
BM_LoopUnroll,,0.545881,,-O2,Loops
BM_LoopUnroll,,0.565974,,-O2,Loops
BM_LoopUnroll,,0.5513,,-O2,Loops
BM_LoopUnroll,,0.545655,,-O2,Loops
BM_LoopUnroll,,0.546122,,-O2,Loops
BM_LoopUnroll,,0.565413,,-O2,Loops
BM_LoopUnroll,,0.556058,,-O2,Loops
BM_LoopUnroll,,0.563107,,-O2,Loops
BM_LoopUnroll,,0.553084,,-O2,Loops
BM_LoopUnroll,,0.551545,,-O2,Loops
BM_LoopUnroll,,0.595525,,-O2,Loops
BM_LoopUnroll,,0.561824,,-O2,Loops
BM_LoopUnroll,,0.560832,,-O2,Loops
BM_LoopUnroll,,0.555996,,-O2,Loops
BM_LoopUnroll,,0.560264,,-O2,Loops
BM_LoopUnroll,,0.572691,,-O2,Loops
BM_LoopUnroll,,0.543481,,-O2,Loops
BM_LoopUnroll,,0.541981,,-O2,Loops
BM_LoopUnroll,,0.5549,,-O2,Loops
BM_LoopUnroll,,0.545225,,-O2,Loops
BM_LoopUnroll,,0.597643,,-O2,Loops
BM_LoopUnroll,,0.553931,,-O2,Loops
BM_LoopUnroll,,0.550784,,-O2,Loops
BM_LoopUnroll,,0.55057,,-O2,Loops
BM_LoopUnroll,,0.729807,,-O2,Loops
BM_LoopUnroll,,0.567732,,-O2,Loops
BM_LoopUnroll,,0.55082,,-O2,Loops
BM_LoopUnroll,,0.580243,,-O2,Loops
BM_LoopUnroll,,0.551407,,-O2,Loops
BM_LoopUnroll,,0.545708,,-O2,Loops
BM_LoopUnroll,,0.595058,,-O3,Loops
BM_LoopUnroll,,0.568412,,-O3,Loops
BM_LoopUnroll,,0.546034,,-O3,Loops
BM_LoopUnroll,,0.544903,,-O3,Loops
BM_LoopUnroll,,0.552049,,-O3,Loops
BM_LoopUnroll,,0.546063,,-O3,Loops
BM_LoopUnroll,,0.551827,,-O3,Loops
BM_LoopUnroll,,0.544741,,-O3,Loops
BM_LoopUnroll,,0.573376,,-O3,Loops
BM_LoopUnroll,,0.571278,,-O3,Loops
BM_LoopUnroll,,0.561526,,-O3,Loops
BM_LoopUnroll,,0.559179,,-O3,Loops
BM_LoopUnroll,,0.57581,,-O3,Loops
BM_LoopUnroll,,0.607444,,-O3,Loops
BM_LoopUnroll,,0.563691,,-O3,Loops
BM_LoopUnroll,,0.556111,,-O3,Loops
BM_LoopUnroll,,0.567208,,-O3,Loops
BM_LoopUnroll,,0.610995,,-O3,Loops
BM_LoopUnroll,,0.684568,,-O3,Loops
BM_LoopUnroll,,0.565535,,-O3,Loops
BM_LoopUnroll,,0.547813,,-O3,Loops
BM_LoopUnroll,,0.570543,,-O3,Loops
BM_LoopUnroll,,0.545374,,-O3,Loops
BM_LoopUnroll,,0.548309,,-O3,Loops
BM_LoopUnroll,,0.574908,,-O3,Loops
BM_LoopUnroll,,0.568164,,-O3,Loops
BM_LoopUnroll,,0.553858,,-O3,Loops
BM_LoopUnroll,,0.583753,,-O3,Loops
BM_LoopUnroll,,0.569487,,-O3,Loops
BM_LoopUnroll,,0.549207,,-O3,Loops
BM_LoopUnroll,,0.627612,,-O3,Loops
BM_LoopUnroll,,0.550154,,-O3,Loops
BM_LoopUnroll,,0.622637,,-O3,Loops
BM_LoopUnroll,,0.562929,,-O3,Loops
BM_LoopUnroll,,0.576636,,-O3,Loops
BM_LoopUnroll,,0.551103,,-O3,Loops
BM_LoopUnroll,,0.550455,,-O3,Loops
BM_LoopUnroll,,0.595367,,-O3,Loops
BM_LoopUnroll,,0.57921,,-O3,Loops
BM_LoopUnroll,,0.605552,,-O3,Loops
BM_LoopUnroll,,0.564591,,-O3,Loops
BM_LoopUnroll,,0.567947,,-O3,Loops
BM_LoopUnroll,,0.580997,,-O3,Loops
BM_LoopUnroll,,0.688547,,-O3,Loops
BM_LoopUnroll,,0.748701,,-O3,Loops
BM_LoopUnroll,,0.575988,,-O3,Loops
BM_LoopUnroll,,0.570114,,-O3,Loops
BM_LoopUnroll,,0.556284,,-O3,Loops
BM_LoopUnroll,,0.568069,,-O3,Loops
BM_LoopUnroll,,0.56651,,-O3,Loops
BM_LoopUnroll,,0.550751,,-Ofast,Loops
BM_LoopUnroll,,0.548636,,-Ofast,Loops
BM_LoopUnroll,,0.58136,,-Ofast,Loops
BM_LoopUnroll,,0.548993,,-Ofast,Loops
BM_LoopUnroll,,0.593891,,-Ofast,Loops
BM_LoopUnroll,,0.581929,,-Ofast,Loops
BM_LoopUnroll,,0.545886,,-Ofast,Loops
BM_LoopUnroll,,0.543658,,-Ofast,Loops
BM_LoopUnroll,,0.64622,,-Ofast,Loops
BM_LoopUnroll,,0.639072,,-Ofast,Loops
BM_LoopUnroll,,0.560032,,-Ofast,Loops
BM_LoopUnroll,,0.572133,,-Ofast,Loops
BM_LoopUnroll,,0.599245,,-Ofast,Loops
BM_LoopUnroll,,0.711126,,-Ofast,Loops
BM_LoopUnroll,,0.731307,,-Ofast,Loops
BM_LoopUnroll,,0.57545,,-Ofast,Loops
BM_LoopUnroll,,0.586414,,-Ofast,Loops
BM_LoopUnroll,,0.58427,,-Ofast,Loops
BM_LoopUnroll,,0.569785,,-Ofast,Loops
BM_LoopUnroll,,0.565485,,-Ofast,Loops
BM_LoopUnroll,,0.598931,,-Ofast,Loops
BM_LoopUnroll,,0.559626,,-Ofast,Loops
BM_LoopUnroll,,0.547406,,-Ofast,Loops
BM_LoopUnroll,,0.599056,,-Ofast,Loops
BM_LoopUnroll,,0.579405,,-Ofast,Loops
BM_LoopUnroll,,0.588188,,-Ofast,Loops
BM_LoopUnroll,,0.573198,,-Ofast,Loops
BM_LoopUnroll,,0.593426,,-Ofast,Loops
BM_LoopUnroll,,0.553735,,-Ofast,Loops
BM_LoopUnroll,,0.58392,,-Ofast,Loops
BM_LoopUnroll,,0.625057,,-Ofast,Loops
BM_LoopUnroll,,0.567013,,-Ofast,Loops
BM_LoopUnroll,,0.583472,,-Ofast,Loops
BM_LoopUnroll,,0.564527,,-Ofast,Loops
BM_LoopUnroll,,0.604948,,-Ofast,Loops
BM_LoopUnroll,,0.590894,,-Ofast,Loops
BM_LoopUnroll,,0.549663,,-Ofast,Loops
BM_LoopUnroll,,0.580624,,-Ofast,Loops
BM_LoopUnroll,,0.619905,,-Ofast,Loops
BM_LoopUnroll,,0.550314,,-Ofast,Loops
BM_LoopUnroll,,0.557121,,-Ofast,Loops
BM_LoopUnroll,,0.607027,,-Ofast,Loops
BM_LoopUnroll,,0.596128,,-Ofast,Loops
BM_LoopUnroll,,0.617668,,-Ofast,Loops
BM_LoopUnroll,,0.761075,,-Ofast,Loops
BM_LoopUnroll,,0.582633,,-Ofast,Loops
BM_LoopUnroll,,0.578177,,-Ofast,Loops
BM_LoopUnroll,,0.547275,,-Ofast,Loops
BM_LoopUnroll,,0.544541,,-Ofast,Loops
BM_LoopUnroll,,0.54588,,-Ofast,Loops
BM_FunctionInlining,,5014.62,,-O0,FunctionInlining
BM_FunctionInlining,,5252.65,,-O0,FunctionInlining
BM_FunctionInlining,,5170.46,,-O0,FunctionInlining
BM_FunctionInlining,,5042.02,,-O0,FunctionInlining
BM_FunctionInlining,,5267.49,,-O0,FunctionInlining
BM_FunctionInlining,,5380.22,,-O0,FunctionInlining
BM_FunctionInlining,,4997.75,,-O0,FunctionInlining
BM_FunctionInlining,,5067.38,,-O0,FunctionInlining
BM_FunctionInlining,,5559.0,,-O0,FunctionInlining
BM_FunctionInlining,,5480.26,,-O0,FunctionInlining
BM_FunctionInlining,,5141.87,,-O0,FunctionInlining
BM_FunctionInlining,,5042.66,,-O0,FunctionInlining
BM_FunctionInlining,,5598.78,,-O0,FunctionInlining
BM_FunctionInlining,,5279.85,,-O0,FunctionInlining
BM_FunctionInlining,,5041.52,,-O0,FunctionInlining
BM_FunctionInlining,,4995.91,,-O0,FunctionInlining
BM_FunctionInlining,,5090.08,,-O0,FunctionInlining
BM_FunctionInlining,,5054.74,,-O0,FunctionInlining
BM_FunctionInlining,,4922.94,,-O0,FunctionInlining
BM_FunctionInlining,,5478.67,,-O0,FunctionInlining
BM_FunctionInlining,,5169.25,,-O0,FunctionInlining
BM_FunctionInlining,,4955.27,,-O0,FunctionInlining
BM_FunctionInlining,,4968.88,,-O0,FunctionInlining
BM_FunctionInlining,,5008.15,,-O0,FunctionInlining
BM_FunctionInlining,,4918.73,,-O0,FunctionInlining
BM_FunctionInlining,,5002.73,,-O0,FunctionInlining
BM_FunctionInlining,,4921.42,,-O0,FunctionInlining
BM_FunctionInlining,,4942.0,,-O0,FunctionInlining
BM_FunctionInlining,,4943.03,,-O0,FunctionInlining
BM_FunctionInlining,,4885.55,,-O0,FunctionInlining
BM_FunctionInlining,,5132.05,,-O0,FunctionInlining
BM_FunctionInlining,,5104.36,,-O0,FunctionInlining
BM_FunctionInlining,,5186.42,,-O0,FunctionInlining
BM_FunctionInlining,,5177.96,,-O0,FunctionInlining
BM_FunctionInlining,,5105.47,,-O0,FunctionInlining
BM_FunctionInlining,,4952.73,,-O0,FunctionInlining
BM_FunctionInlining,,4981.31,,-O0,FunctionInlining
BM_FunctionInlining,,4997.0,,-O0,FunctionInlining
BM_FunctionInlining,,5033.33,,-O0,FunctionInlining
BM_FunctionInlining,,5032.87,,-O0,FunctionInlining
BM_FunctionInlining,,5696.77,,-O0,FunctionInlining
BM_FunctionInlining,,9204.07,,-O0,FunctionInlining
BM_FunctionInlining,,12627.5,,-O0,FunctionInlining
BM_FunctionInlining,,7632.46,,-O0,FunctionInlining
BM_FunctionInlining,,6389.93,,-O0,FunctionInlining
BM_FunctionInlining,,5553.58,,-O0,FunctionInlining
BM_FunctionInlining,,5286.56,,-O0,FunctionInlining
BM_FunctionInlining,,5318.35,,-O0,FunctionInlining
BM_FunctionInlining,,4913.65,,-O0,FunctionInlining
BM_FunctionInlining,,4977.16,,-O0,FunctionInlining
BM_FunctionInlining,,0.553853,,-O2,FunctionInlining
BM_FunctionInlining,,0.559388,,-O2,FunctionInlining
